article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
2058,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,4,August,2018,https://link.springer.com/journal/12975/9/4,Review,Effects of Female Sex Steroids Administration on Pathophysiologic Mechanisms in Traumatic Brain Injury,https://link.springer.com/article/10.1007/s12975-017-0588-5
2059,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,4,August,2018,https://link.springer.com/journal/12975/9/4,Original Article,Vascular and Tissue Changes of Magnetic Susceptibility in the Mouse Brain After Transient Cerebral Ischemia,https://link.springer.com/article/10.1007/s12975-017-0591-x
2060,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,4,August,2018,https://link.springer.com/journal/12975/9/4,Original Article,Combination of Emricasan with Ponatinib Synergistically Reduces Ischemia/Reperfusion Injury in Rat Brain Through Simultaneous Prevention of Apoptosis and Necroptosis,https://link.springer.com/article/10.1007/s12975-017-0581-z
2061,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,4,August,2018,https://link.springer.com/journal/12975/9/4,Original Article,Worse Outcome in Stroke Patients Treated with rt-PA Without Early Reperfusion: Associated Factors,https://link.springer.com/article/10.1007/s12975-017-0584-9
2062,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,3,June,2018,https://link.springer.com/journal/12975/9/3,Original Article,Inactivation of NSF ATPase Leads to Cathepsin B Release After Transient Cerebral Ischemia,https://link.springer.com/article/10.1007/s12975-017-0571-1
2063,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,3,June,2018,https://link.springer.com/journal/12975/9/3,Original Article,Treatment with the PPARγ Agonist Pioglitazone in the Early Post-ischemia Phase Inhibits Pro-inflammatory Responses and Promotes Neurogenesis Via the Activation of Innate- and Bone Marrow-Derived Stem Cells in Rats,https://link.springer.com/article/10.1007/s12975-017-0577-8
2064,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,3,June,2018,https://link.springer.com/journal/12975/9/3,Original Article,"Pre-existing Small Vessel Disease in Patients with Acute Stroke from the Middle East, Southeast Asia, and Philippines",https://link.springer.com/article/10.1007/s12975-017-0578-7
2065,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,3,June,2018,https://link.springer.com/journal/12975/9/3,Original Article,"Factors Mediating Outcome After Stroke: Gender, Thrombolysis, and Their Interaction",https://link.springer.com/article/10.1007/s12975-017-0579-6
2066,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,2,April,2018,https://link.springer.com/journal/12975/9/2,Original Article,Increased Plasma Galectin-3 Preceding the Development of Delayed Cerebral Infarction and Eventual Poor Outcome in Non-Severe Aneurysmal Subarachnoid Hemorrhage,https://link.springer.com/article/10.1007/s12975-017-0564-0
2067,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,2,April,2018,https://link.springer.com/journal/12975/9/2,Original Article,Vinpocetine Inhibits NF-κB-Dependent Inflammation in Acute Ischemic Stroke Patients,https://link.springer.com/article/10.1007/s12975-017-0549-z
2068,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,2,April,2018,https://link.springer.com/journal/12975/9/2,Original Article,Beneficial Effects of Delayed P7C3-A20 Treatment After Transient MCAO in Rats,https://link.springer.com/article/10.1007/s12975-017-0565-z
2069,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,2,April,2018,https://link.springer.com/journal/12975/9/2,Original Article,Ischemic Preconditioning Protects Astrocytes against Oxygen Glucose Deprivation Via the Nuclear Erythroid 2-Related Factor 2 Pathway,https://link.springer.com/article/10.1007/s12975-017-0574-y
2070,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,1,February,2018,https://link.springer.com/journal/12975/9/1,Original Article,"Melatonin Alleviates Intracerebral Hemorrhage-Induced Secondary Brain Injury in Rats via Suppressing Apoptosis, Inflammation, Oxidative Stress, DNA Damage, and Mitochondria Injury",https://link.springer.com/article/10.1007/s12975-017-0559-x
2071,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,1,February,2018,https://link.springer.com/journal/12975/9/1,Original Article,Endovascular Biopsy: In Vivo Cerebral Aneurysm Endothelial Cell Sampling and Gene Expression Analysis,https://link.springer.com/article/10.1007/s12975-017-0560-4
2072,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,1,February,2018,https://link.springer.com/journal/12975/9/1,Original Article,Plasma Biomarkers of Inflammation Reflect Seizures and Hemorrhagic Activity of Cerebral Cavernous Malformations,https://link.springer.com/article/10.1007/s12975-017-0561-3
2073,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,9,1,February,2018,https://link.springer.com/journal/12975/9/1,Original Article,Chronic Remote Ischemic Conditioning Is Cerebroprotective and Induces Vascular Remodeling in a VCID Model,https://link.springer.com/article/10.1007/s12975-017-0555-1
2074,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,6,December,2017,https://link.springer.com/journal/12975/8/6,Review,MicroRNA Changes in Preconditioning-Induced Neuroprotection,https://link.springer.com/article/10.1007/s12975-017-0547-1
2075,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,6,December,2017,https://link.springer.com/journal/12975/8/6,Original Article,CCL11 (Eotaxin-1) Levels Predict Long-Term Functional Outcomes in Patients Following Ischemic Stroke,https://link.springer.com/article/10.1007/s12975-017-0545-3
2076,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,6,December,2017,https://link.springer.com/journal/12975/8/6,Original Article,Infections Up to 76 Days After Stroke Increase Disability and Death,https://link.springer.com/article/10.1007/s12975-017-0553-3
2077,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,6,December,2017,https://link.springer.com/journal/12975/8/6,Review,Rehabilitation and the Neural Network After Stroke,https://link.springer.com/article/10.1007/s12975-017-0550-6
2078,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,5,October,2017,https://link.springer.com/journal/12975/8/5,Original Article,Cerebellar Exposure to Cell-Free Hemoglobin Following Preterm Intraventricular Hemorrhage: Causal in Cerebellar Damage?,https://link.springer.com/article/10.1007/s12975-017-0539-1
2079,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,5,October,2017,https://link.springer.com/journal/12975/8/5,Original Article,"Diabetes Worsens Functional Outcomes in Young Female Rats: Comparison of Stroke Models, Tissue Plasminogen Activator Effects, and Sexes",https://link.springer.com/article/10.1007/s12975-017-0525-7
2080,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,5,October,2017,https://link.springer.com/journal/12975/8/5,Original Article,PCMT1 Ameliorates Neuronal Apoptosis by Inhibiting the Activation of MST1 after Subarachnoid Hemorrhage in Rats,https://link.springer.com/article/10.1007/s12975-017-0540-8
2081,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,5,October,2017,https://link.springer.com/journal/12975/8/5,Review,Emerging Roles of Sirtuins in Ischemic Stroke,https://link.springer.com/article/10.1007/s12975-017-0544-4
2082,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,4,August,2017,https://link.springer.com/journal/12975/8/4,Original Article,Sodium Tanshinone IIA Sulfonate Enhances Effectiveness Rt-PA Treatment in Acute Ischemic Stroke Patients Associated with Ameliorating Blood-Brain Barrier Damage,https://link.springer.com/article/10.1007/s12975-017-0526-6
2083,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,4,August,2017,https://link.springer.com/journal/12975/8/4,Original Article,Simvastatin Promotes Hematoma Absorption and Reduces Hydrocephalus Following Intraventricular Hemorrhage in Part by Upregulating CD36,https://link.springer.com/article/10.1007/s12975-017-0521-y
2084,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,4,August,2017,https://link.springer.com/journal/12975/8/4,Original Article,Evidence for Decreased Brain Parenchymal Volume After Large Intracerebral Hemorrhages: a Potential Mechanism Limiting Intracranial Pressure Rises,https://link.springer.com/article/10.1007/s12975-017-0530-x
2085,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,4,August,2017,https://link.springer.com/journal/12975/8/4,Original Article,Spontaneous Recovery of Upper Extremity Motor Impairment After Ischemic Stroke: Implications for Stem Cell-Based Therapeutic Approaches,https://link.springer.com/article/10.1007/s12975-017-0523-9
2086,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,3,June,2017,https://link.springer.com/journal/12975/8/3,Original Article,DRα1-MOG-35-55 Reduces Permanent Ischemic Brain Injury,https://link.springer.com/article/10.1007/s12975-016-0514-2
2087,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,3,June,2017,https://link.springer.com/journal/12975/8/3,Original Article,Uric Acid Is Protective After Cerebral Ischemia/Reperfusion in Hyperglycemic Mice,https://link.springer.com/article/10.1007/s12975-016-0515-1
2088,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,3,June,2017,https://link.springer.com/journal/12975/8/3,Original Article,Antiplatelet Strategies and Outcomes in Patients with Noncardioembolic Ischemic Stroke from a Real-World Study with a Five-Year Follow-Up,https://link.springer.com/article/10.1007/s12975-016-0516-0
2089,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,3,June,2017,https://link.springer.com/journal/12975/8/3,Original Article,"Long-Term Effect of Participation in an Early Exercise and Education Program on Clinical Outcomes and Cost Implications, in Patients with TIA and Minor, Non-Disabling Stroke",https://link.springer.com/article/10.1007/s12975-016-0510-6
2090,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,2,April,2017,https://link.springer.com/journal/12975/8/2,Original Article,Association Between Dehydration and Short-Term Risk of Ischemic Stroke in Patients with Atrial Fibrillation,https://link.springer.com/article/10.1007/s12975-016-0471-9
2091,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,2,April,2017,https://link.springer.com/journal/12975/8/2,Original Article,Induction of Perivascular Neural Stem Cells and Possible Contribution to Neurogenesis Following Transient Brain Ischemia/Reperfusion Injury,https://link.springer.com/article/10.1007/s12975-016-0479-1
2092,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,2,April,2017,https://link.springer.com/journal/12975/8/2,Original Article,"Acute Ischemic Stroke Severity, Progression, and Outcome Relate to Changes in Dipeptidyl Peptidase IV and Fibroblast Activation Protein Activity",https://link.springer.com/article/10.1007/s12975-016-0493-3
2093,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,2,April,2017,https://link.springer.com/journal/12975/8/2,Original Article,Higher Cerebrospinal Fluid pH may Contribute to the Development of Delayed Cerebral Ischemia after Aneurysmal Subarachnoid Hemorrhage,https://link.springer.com/article/10.1007/s12975-016-0500-8
2094,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,1,February,2017,https://link.springer.com/journal/12975/8/1,Original Article,Enhanced Procoagulant Activity on Blood Cells after Acute Ischemic Stroke,https://link.springer.com/article/10.1007/s12975-016-0501-7
2095,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,1,February,2017,https://link.springer.com/journal/12975/8/1,Original Article,Interactive Voice Response—An Innovative Approach to Post-Stroke Depression Self-Management Support,https://link.springer.com/article/10.1007/s12975-016-0481-7
2096,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,1,February,2017,https://link.springer.com/journal/12975/8/1,Original Article,Mechanisms of Axonal Damage and Repair after Central Nervous System Injury,https://link.springer.com/article/10.1007/s12975-016-0495-1
2097,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,8,1,February,2017,https://link.springer.com/journal/12975/8/1,Original Article,Translational MR Neuroimaging of Stroke and Recovery,https://link.springer.com/article/10.1007/s12975-016-0497-z
2098,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,7,6,December,2016,https://link.springer.com/journal/12975/7/6,Original Article,Delayed Docosahexaenoic Acid Treatment Combined with Dietary Supplementation of Omega-3 Fatty Acids Promotes Long-Term Neurovascular Restoration After Ischemic Stroke,https://link.springer.com/article/10.1007/s12975-016-0498-y
2099,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,7,6,December,2016,https://link.springer.com/journal/12975/7/6,Original Article,A Post-stroke Therapeutic Regimen with Omega-3 Polyunsaturated Fatty Acids that Promotes White Matter Integrity and Beneficial Microglial Responses after Cerebral Ischemia,https://link.springer.com/article/10.1007/s12975-016-0502-6
2100,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,7,6,December,2016,https://link.springer.com/journal/12975/7/6,Original Article,Dimethyl Fumarate and Monomethyl Fumarate Promote Post-Ischemic Recovery in Mice,https://link.springer.com/article/10.1007/s12975-016-0496-0
2101,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,7,6,December,2016,https://link.springer.com/journal/12975/7/6,Original Article,cPKCγ-Modulated Autophagy in Neurons Alleviates Ischemic Injury in Brain of Mice with Ischemic Stroke Through Akt-mTOR Pathway,https://link.springer.com/article/10.1007/s12975-016-0484-4
2102,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,7,5,October,2016,https://link.springer.com/journal/12975/7/5,Original Article,Systematic Review and Meta-Analysis of the Efficacy of Interleukin-1 Receptor Antagonist in Animal Models of Stroke: an Update,https://link.springer.com/article/10.1007/s12975-016-0489-z
2103,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,7,5,October,2016,https://link.springer.com/journal/12975/7/5,Original Article,Association between Leukoaraiosis and Poor Outcome is not due to Reperfusion Inefficiency after Intravenous Thrombolysis,https://link.springer.com/article/10.1007/s12975-016-0473-7
2104,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,14,1,December,2019,https://link.springer.com/journal/13024/14/1,Research Article,Early increase of CSF sTREM2 in Alzheimer’s disease is associated with tau related-neurodegeneration but not with amyloid-β pathology,https://link.springer.com/article/10.1186/s13024-018-0301-5
2105,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,14,1,December,2019,https://link.springer.com/journal/13024/14/1,Review,Impaired dopamine metabolism in Parkinson’s disease pathogenesis,https://link.springer.com/article/10.1186/s13024-019-0332-6
2106,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,14,1,December,2019,https://link.springer.com/journal/13024/14/1,Review,α-synuclein in the pathophysiology of Alzheimer’s disease,https://link.springer.com/article/10.1186/s13024-019-0320-x
2107,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,14,1,December,2019,https://link.springer.com/journal/13024/14/1,Review,Alpha-synuclein structure and Parkinson’s disease – lessons and emerging principles,https://link.springer.com/article/10.1186/s13024-019-0329-1
2108,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,13,1,December,2018,https://link.springer.com/journal/13024/13/1,Research Article,α-Synuclein accumulation and GBA deficiency due to L444P GBA mutation contributes to MPTP-induced parkinsonism,https://link.springer.com/article/10.1186/s13024-017-0233-5
2109,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,13,1,December,2018,https://link.springer.com/journal/13024/13/1,Review,2D versus 3D human induced pluripotent stem cell-derived cultures for neurodegenerative disease modelling,https://link.springer.com/article/10.1186/s13024-018-0258-4
2110,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,13,1,December,2018,https://link.springer.com/journal/13024/13/1,Research Article,"Cognitive impairment in metabolically-obese, normal-weight rats: identification of early biomarkers in peripheral blood mononuclear cells",https://link.springer.com/article/10.1186/s13024-018-0246-8
2111,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,13,1,December,2018,https://link.springer.com/journal/13024/13/1,Research Article,Early lysosomal maturation deficits in microglia triggers enhanced lysosomal activity in other brain cells of progranulin knockout mice,https://link.springer.com/article/10.1186/s13024-018-0281-5
2112,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,12,1,December,2017,https://link.springer.com/journal/13024/12/1,Review,Post translational changes to α-synuclein control iron and dopamine trafficking; a concept for neuron vulnerability in Parkinson’s disease,https://link.springer.com/article/10.1186/s13024-017-0186-8
2113,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,12,1,December,2017,https://link.springer.com/journal/13024/12/1,Review,NADPH oxidase in brain injury and neurodegenerative disorders,https://link.springer.com/article/10.1186/s13024-017-0150-7
2114,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,12,1,December,2017,https://link.springer.com/journal/13024/12/1,Review,Targeting psychologic stress signaling pathways in Alzheimer’s disease,https://link.springer.com/article/10.1186/s13024-017-0190-z
2115,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,12,1,December,2017,https://link.springer.com/journal/13024/12/1,Research Article,A C9ORF72 BAC mouse model recapitulates key epigenetic perturbations of ALS/FTD,https://link.springer.com/article/10.1186/s13024-017-0185-9
2116,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,11,1,December,2016,https://link.springer.com/journal/13024/11/1,Research Article,Direct α-synuclein promoter transactivation by the tumor suppressor p53,https://link.springer.com/article/10.1186/s13024-016-0079-2
2117,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,11,1,December,2016,https://link.springer.com/journal/13024/11/1,Research Article,In vitro and in vivo neuroprotective effects of cJun N-terminal kinase inhibitors on retinal ganglion cells,https://link.springer.com/article/10.1186/s13024-016-0093-4
2118,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,11,1,December,2016,https://link.springer.com/journal/13024/11/1,Research Article,Stathmin 1/2-triggered microtubule loss mediates Golgi fragmentation in mutant SOD1 motor neurons,https://link.springer.com/article/10.1186/s13024-016-0111-6
2119,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,11,1,December,2016,https://link.springer.com/journal/13024/11/1,Review,Immunotherapy targeting pyroglutamate-3 Aβ: prospects and challenges,https://link.springer.com/article/10.1186/s13024-016-0115-2
2120,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,10,1,December,2015,https://link.springer.com/journal/13024/10/1,Research Article,Reduced secreted clusterin as a mechanism for Alzheimer-associated CLU mutations,https://link.springer.com/article/10.1186/s13024-015-0024-9
2121,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,10,1,December,2015,https://link.springer.com/journal/13024/10/1,Research Article,Posttranslational modification and mutation of histidine 50 trigger alpha synuclein aggregation and toxicity,https://link.springer.com/article/10.1186/s13024-015-0004-0
2122,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,10,1,December,2015,https://link.springer.com/journal/13024/10/1,Research Article,Identification of telomere dysfunction in Friedreich ataxia,https://link.springer.com/article/10.1186/s13024-015-0019-6
2123,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,10,1,December,2015,https://link.springer.com/journal/13024/10/1,Research Article,Ethosuximide ameliorates neurodegenerative disease phenotypes by modulating DAF-16/FOXO target gene expression,https://link.springer.com/article/10.1186/s13024-015-0046-3
2124,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,9,1,December,2014,https://link.springer.com/journal/13024/9/1,Research Article,The impact of human and mouse differences in NOS2 gene expression on the brain’s redox and immune environment,https://link.springer.com/article/10.1186/1750-1326-9-50
2125,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,9,1,December,2014,https://link.springer.com/journal/13024/9/1,Research Article,Prevention of intestinal obstruction reveals progressive neurodegeneration in mutant TDP-43 (A315T)mice,https://link.springer.com/article/10.1186/1750-1326-9-24
2126,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,9,1,December,2014,https://link.springer.com/journal/13024/9/1,Research Article,Motor and cognitive deficits in aged tau knockout mice in two background strains,https://link.springer.com/article/10.1186/1750-1326-9-29
2127,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,9,1,December,2014,https://link.springer.com/journal/13024/9/1,Research Article,"A consecutive case series experience with [18 F] florbetapir PET imaging in an urban dementia center: impact on quality of life, decision making, and disposition",https://link.springer.com/article/10.1186/1750-1326-9-10
2128,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,8,1,December,2013,https://link.springer.com/journal/13024/8/1,Research Article,Histone deacetylase-3 interacts with ataxin-7 and is altered in a spinocerebellar ataxia type 7 mouse model,https://link.springer.com/article/10.1186/1750-1326-8-42
2129,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,8,1,December,2013,https://link.springer.com/journal/13024/8/1,Research Article,Progressive morphological changes and impaired retinal function associated with temporal regulation of gene expression after retinal ischemia/reperfusion injury in mice,https://link.springer.com/article/10.1186/1750-1326-8-21
2130,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,8,1,December,2013,https://link.springer.com/journal/13024/8/1,Research Article,Behavioral characterization of the 6-hydroxidopamine model of Parkinson’s disease and pharmacological rescuing of non-motor deficits,https://link.springer.com/article/10.1186/1750-1326-8-14
2131,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,8,1,December,2013,https://link.springer.com/journal/13024/8/1,Review,Cross-talk of membrane lipids and Alzheimer-related proteins,https://link.springer.com/article/10.1186/1750-1326-8-34
2132,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,7,1,December,2012,https://link.springer.com/journal/13024/7/1,Research Article,Both common variations and rare non-synonymous substitutions and small insertion/deletions in CLU are associated with increased Alzheimer risk,https://link.springer.com/article/10.1186/1750-1326-7-3
2133,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,7,1,December,2012,https://link.springer.com/journal/13024/7/1,Research Article,Multiple γ-secretase product peptides are coordinately increased in concentration in the cerebrospinal fluid of a subpopulation of sporadic Alzheimer’s disease subjects,https://link.springer.com/article/10.1186/1750-1326-7-16
2134,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,7,1,December,2012,https://link.springer.com/journal/13024/7/1,Research Article,Utility of an improved model of amyloid-beta (Aβ1-42) toxicity in Caenorhabditis elegansfor drug screening for Alzheimer’s disease,https://link.springer.com/article/10.1186/1750-1326-7-57
2135,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,7,1,December,2012,https://link.springer.com/journal/13024/7/1,Research Article,Combined exposure to Maneb and Paraquat alters transcriptional regulation of neurogenesis-related genes in mice models of Parkinson’s disease,https://link.springer.com/article/10.1186/1750-1326-7-49
2136,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,6,1,December,2011,https://link.springer.com/journal/13024/6/1,Research Article,Phosphorylation of collapsin response mediator protein-2 disrupts neuronal maturation in a model of adult neurogenesis: Implications for neurodegenerative disorders,https://link.springer.com/article/10.1186/1750-1326-6-67
2137,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,6,1,December,2011,https://link.springer.com/journal/13024/6/1,Research Article,T cell mediated cerebral hemorrhages and microhemorrhages during passive Aβ immunization in APPPS1 transgenic mice,https://link.springer.com/article/10.1186/1750-1326-6-22
2138,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,6,1,December,2011,https://link.springer.com/journal/13024/6/1,Research Article,Transcriptional Regulation of TMP21 by NFAT,https://link.springer.com/article/10.1186/1750-1326-6-21
2139,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,6,1,December,2011,https://link.springer.com/journal/13024/6/1,Research Article,Beta-amyloid increases the expression level of ATBF1 responsible for death in cultured cortical neurons,https://link.springer.com/article/10.1186/1750-1326-6-47
2140,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,5,1,December,2010,https://link.springer.com/journal/13024/5/1,Research Article,Phosphorylation regulates proteasomal-mediated degradation and solubility of TAR DNA binding protein-43 C-terminal fragments,https://link.springer.com/article/10.1186/1750-1326-5-33
2141,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,5,1,December,2010,https://link.springer.com/journal/13024/5/1,Research Article,α-synuclein induced synapse damage is enhanced by amyloid-β1-42,https://link.springer.com/article/10.1186/1750-1326-5-55
2142,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,5,1,December,2010,https://link.springer.com/journal/13024/5/1,Research Article,Aminopeptidases do not directly degrade tau protein,https://link.springer.com/article/10.1186/1750-1326-5-48
2143,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,5,1,December,2010,https://link.springer.com/journal/13024/5/1,Research Article,ADAR2-dependent RNA editing of GluR2 is involved in thiamine deficiency-induced alteration of calcium dynamics,https://link.springer.com/article/10.1186/1750-1326-5-54
2144,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,4,1,December,2009,https://link.springer.com/journal/13024/4/1,Research Article,Expression of SORL1 and a novel SORL1 splice variant in normal and Alzheimers disease brain,https://link.springer.com/article/10.1186/1750-1326-4-46
2145,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,4,1,December,2009,https://link.springer.com/journal/13024/4/1,Research Article,Novel cerebrovascular pathology in mice fed a high cholesterol diet,https://link.springer.com/article/10.1186/1750-1326-4-42
2146,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,4,1,December,2009,https://link.springer.com/journal/13024/4/1,Research Article,Acyl peptide hydrolase degrades monomeric and oligomeric amyloid-beta peptide,https://link.springer.com/article/10.1186/1750-1326-4-33
2147,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,4,1,December,2009,https://link.springer.com/journal/13024/4/1,Research Article,Effects of chronic low dose rotenone treatment on human microglial cells,https://link.springer.com/article/10.1186/1750-1326-4-55
2148,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,3,1,December,2008,https://link.springer.com/journal/13024/3/1,Research Article,Molecular signatures of neurodegeneration in the cortex of PS1/PS2 double knockout mice,https://link.springer.com/article/10.1186/1750-1326-3-14
2149,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,3,1,December,2008,https://link.springer.com/journal/13024/3/1,Research Article,Evaluation of Dimebon in cellular model of Huntington's disease,https://link.springer.com/article/10.1186/1750-1326-3-15
2150,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,3,1,December,2008,https://link.springer.com/journal/13024/3/1,Research Article,Changes in γ-secretase activity and specificity caused by the introduction of consensus aspartyl protease active motif in Presenilin 1,https://link.springer.com/article/10.1186/1750-1326-3-6
2151,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,3,1,December,2008,https://link.springer.com/journal/13024/3/1,Review,Tau exon 10 alternative splicing and tauopathies,https://link.springer.com/article/10.1186/1750-1326-3-8
2152,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,2,1,December,2007,https://link.springer.com/journal/13024/2/1,Research Article,Dual roles of the transmembrane protein p23/TMP21 in the modulation of amyloid precursor protein metabolism,https://link.springer.com/article/10.1186/1750-1326-2-4
